,Image.ID,Image.File.Name,File.Suffix,Folder.Name,Camera.ID,Deployment.ID,Date,Time,Work.Days,Number.of.Individuals,Independent.Detections,Comment,Class,Species_ID,Scientific_Name,Sex
2281,L-XHG15-AA15A-0352,L-XHG15-AA15A-0544,JPG,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/7/2015,12:51,29,1,,,Mammals,Chinese Goral,Naemorhedus griseus,
2282,L-XHG15-AA15A-0353,L-XHG15-AA15A-0546,JPG,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/7/2015,12:51,29,1,,,Mammals,Chinese Goral,Naemorhedus griseus,
2283,L-XHG15-AA15A-0354,L-XHG15-AA15A-0547,AVI,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/7/2015,12:51,29,1,,,Mammals,Chinese Goral,Naemorhedus griseus,
2284,L-XHG15-AA15A-0355,L-XHG15-AA15A-0549,JPG,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/7/2015,12:51,29,1,,,Mammals,Chinese Goral,Naemorhedus griseus,
2285,L-XHG15-AA15A-0356,L-XHG15-AA15A-0548,JPG,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/7/2015,12:51,29,1,,,Mammals,Chinese Goral,Naemorhedus griseus,
2286,L-XHG15-AA15A-0357,L-XHG15-AA15A-0550,JPG,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/7/2015,12:51,29,1,,,Mammals,Chinese Goral,Naemorhedus griseus,
2287,L-XHG15-AA15A-0358,L-XHG15-AA15A-0551,AVI,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/7/2015,12:52,29,1,,,Mammals,Chinese Goral,Naemorhedus griseus,
2288,L-XHG15-AA15A-0359,L-XHG15-AA15A-0552,JPG,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/7/2015,12:53,29,1,,,Mammals,Chinese Goral,Naemorhedus griseus,
2289,L-XHG15-AA15A-0360,L-XHG15-AA15A-0554,JPG,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/7/2015,12:53,29,1,,,Mammals,Chinese Goral,Naemorhedus griseus,
2290,L-XHG15-AA15A-0361,L-XHG15-AA15A-0553,JPG,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/7/2015,12:53,29,1,,,Mammals,Chinese Goral,Naemorhedus griseus,
2291,L-XHG15-AA15A-0362,L-XHG15-AA15A-0555,AVI,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/7/2015,12:53,29,1,,,Mammals,Chinese Goral,Naemorhedus griseus,
2292,L-XHG15-AA15A-0363,L-XHG15-AA15A-0556,JPG,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/7/2015,17:42,29,,,,No Animal,,,
2293,L-XHG15-AA15A-0364,L-XHG15-AA15A-0579,AVI,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/7/2015,18:59,29,,,,No Animal,,,
2294,L-XHG15-AA15A-0365,L-XHG15-AA15A-0580,JPG,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/8/2015,7:43,30,,,,No Animal,,,
2295,L-XHG15-AA15A-0366,L-XHG15-AA15A-0581,JPG,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/8/2015,7:43,30,,,,No Animal,,,
2296,L-XHG15-AA15A-0367,L-XHG15-AA15A-0582,JPG,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/8/2015,7:43,30,,,,No Animal,,,
2297,L-XHG15-AA15A-0368,L-XHG15-AA15A-0583,AVI,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/8/2015,7:44,30,,,,No Animal,,,
2298,L-XHG15-AA15A-0369,L-XHG15-AA15A-0585,JPG,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/9/2015,1:44,31,1,1,,Mammals,Unknown Small Rodent,Unknown Small Rodent,
2299,L-XHG15-AA15A-0370,L-XHG15-AA15A-0584,JPG,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/9/2015,1:44,31,1,,,Mammals,Unknown Small Rodent,Unknown Small Rodent,
2300,L-XHG15-AA15A-0371,L-XHG15-AA15A-0586,JPG,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/9/2015,1:44,31,1,,,Mammals,Unknown Small Rodent,Unknown Small Rodent,
2301,L-XHG15-AA15A-0372,L-XHG15-AA15A-0587,AVI,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/9/2015,1:44,31,,,,No Animal,,,
2302,L-XHG15-AA15A-0373,L-XHG15-AA15A-0588,JPG,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/9/2015,10:04,31,,,,No Animal,,,
2303,L-XHG15-AA15A-0374,L-XHG15-AA15A-0595,AVI,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/9/2015,10:25,31,,,,No Animal,,,
2304,L-XHG15-AA15A-0375,L-XHG15-AA15A-0596,JPG,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/9/2015,10:47,31,1,1,,Mammals,Unknown Squirrel,Unknown Squirrel,
2305,L-XHG15-AA15A-0376,L-XHG15-AA15A-0598,JPG,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/9/2015,10:47,31,,,,No Animal,,,
2306,L-XHG15-AA15A-0377,L-XHG15-AA15A-0597,JPG,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/9/2015,10:47,31,,,,No Animal,,,
2307,L-XHG15-AA15A-0378,L-XHG15-AA15A-0599,AVI,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/9/2015,10:48,31,,,,No Animal,,,
2308,L-XHG15-AA15A-0379,L-XHG15-AA15A-0600,JPG,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/9/2015,14:26,31,,,,No Animal,,,
2309,L-XHG15-AA15A-0380,L-XHG15-AA15A-0643,AVI,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/9/2015,15:34,31,,,,No Animal,,,
2310,L-XHG15-AA15A-0381,L-XHG15-AA15A-0645,JPG,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/9/2015,19:45,31,,,,No Animal,,,
2311,L-XHG15-AA15A-0382,L-XHG15-AA15A-0644,JPG,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/9/2015,19:45,31,,,,No Animal,,,
2312,L-XHG15-AA15A-0383,L-XHG15-AA15A-0646,JPG,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/9/2015,19:45,31,,,,No Animal,,,
2313,L-XHG15-AA15A-0384,L-XHG15-AA15A-0647,AVI,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/9/2015,19:45,31,,,,No Animal,,,
2314,L-XHG15-AA15A-0385,L-XHG15-AA15A-0648,JPG,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/9/2015,22:05,31,,,,No Animal,,,
2315,L-XHG15-AA15A-0386,L-XHG15-AA15A-0650,JPG,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/9/2015,22:05,31,,,,No Animal,,,
2316,L-XHG15-AA15A-0387,L-XHG15-AA15A-0649,JPG,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/9/2015,22:05,31,,,,No Animal,,,
2317,L-XHG15-AA15A-0388,L-XHG15-AA15A-0651,AVI,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/9/2015,22:05,31,,,,No Animal,,,
2318,L-XHG15-AA15A-0389,L-XHG15-AA15A-0653,JPG,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/10/2015,1:57,32,1,1,,Mammals,Unknown Small Rodent,Unknown Small Rodent,
2319,L-XHG15-AA15A-0390,L-XHG15-AA15A-0652,JPG,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/10/2015,1:57,32,,,,No Animal,,,
2320,L-XHG15-AA15A-0391,L-XHG15-AA15A-0654,JPG,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/10/2015,1:57,32,,,,No Animal,,,
2321,L-XHG15-AA15A-0392,L-XHG15-AA15A-0655,AVI,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/10/2015,1:58,32,,,,No Animal,,,
2322,L-XHG15-AA15A-0393,L-XHG15-AA15A-0656,JPG,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/10/2015,7:55,32,1,1,,Mammals,Malayan porcupine,Hystrix brachyura,
2323,L-XHG15-AA15A-0394,L-XHG15-AA15A-0657,JPG,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/10/2015,7:55,32,1,,,Mammals,Malayan porcupine,Hystrix brachyura,
2324,L-XHG15-AA15A-0395,L-XHG15-AA15A-0658,JPG,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/10/2015,7:55,32,1,,,Mammals,Malayan porcupine,Hystrix brachyura,
2325,L-XHG15-AA15A-0396,L-XHG15-AA15A-0659,AVI,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/10/2015,7:56,32,,,,No Animal,,,
2326,L-XHG15-AA15A-0397,L-XHG15-AA15A-0660,JPG,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/10/2015,8:16,32,1,,,Mammals,Malayan porcupine,Hystrix brachyura,
2327,L-XHG15-AA15A-0398,L-XHG15-AA15A-0661,JPG,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/10/2015,8:16,32,1,,,Mammals,Malayan porcupine,Hystrix brachyura,
2328,L-XHG15-AA15A-0399,L-XHG15-AA15A-0662,JPG,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/10/2015,8:16,32,1,,,Mammals,Malayan porcupine,Hystrix brachyura,
2329,L-XHG15-AA15A-0400,L-XHG15-AA15A-0663,AVI,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/10/2015,8:16,32,,,,No Animal,,,
2330,L-XHG15-AA15A-0401,L-XHG15-AA15A-0664,JPG,L-XHG15-AA15A,SF04,L-XHG15-AA15A,6/10/2015,12:01,32,,1,收回相机,Camera Trapper,,,
2331,L-XHG15-AA17A-0001,IMAG0001,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/9/2015,12:26,1,1,1,设置相机,Camera Trapper,,,
2332,L-XHG15-AA17A-0002,IMAG0003,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/9/2015,12:26,1,1,,,Camera Trapper,,,
2333,L-XHG15-AA17A-0003,IMAG0002,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/9/2015,12:26,1,1,,,Camera Trapper,,,
2334,L-XHG15-AA17A-0004,IMAG0005,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/9/2015,12:46,1,,,,No Animal,,,
2335,L-XHG15-AA17A-0005,IMAG0004,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/9/2015,12:46,1,,,,No Animal,,,
2336,L-XHG15-AA17A-0006,IMAG0006,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/9/2015,12:46,1,,,,No Animal,,,
2337,L-XHG15-AA17A-0007,IMAG0007,AVI,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/9/2015,12:47,1,,,,No Animal,,,
2338,L-XHG15-AA17A-0008,IMAG0009,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/10/2015,12:12,2,,,,No Animal,,,
2339,L-XHG15-AA17A-0009,IMAG0008,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/10/2015,12:12,2,,,,No Animal,,,
2340,L-XHG15-AA17A-0010,IMAG0010,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/10/2015,12:12,2,,,,No Animal,,,
2341,L-XHG15-AA17A-0011,IMAG0011,AVI,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/10/2015,12:12,2,,,,No Animal,,,
2342,L-XHG15-AA17A-0012,IMAG0012,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/10/2015,12:30,2,,,,No Animal,,,
2343,L-XHG15-AA17A-0013,IMAG0014,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/10/2015,12:30,2,,,,No Animal,,,
2344,L-XHG15-AA17A-0014,IMAG0013,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/10/2015,12:30,2,,,,No Animal,,,
2345,L-XHG15-AA17A-0015,IMAG0015,AVI,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/10/2015,12:31,2,,,中间删除同时间段无效照片,No Animal,,,
2346,L-XHG15-AA17A-0016,IMAG0016,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/10/2015,16:27,2,1,1,,Mammals,Chinese Goral,Naemorhedus griseus,
2347,L-XHG15-AA17A-0017,IMAG0018,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/10/2015,16:27,2,1,,,Mammals,Chinese Goral,Naemorhedus griseus,
2348,L-XHG15-AA17A-0018,IMAG0017,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/10/2015,16:27,2,1,,,Mammals,Chinese Goral,Naemorhedus griseus,
2349,L-XHG15-AA17A-0019,IMAG0019,AVI,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/10/2015,16:27,2,1,,,Mammals,Chinese Goral,Naemorhedus griseus,
2350,L-XHG15-AA17A-0020,IMAG0020,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/10/2015,16:28,2,1,,,Mammals,Chinese Goral,Naemorhedus griseus,
2351,L-XHG15-AA17A-0021,IMAG0021,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/10/2015,16:28,2,1,,,Mammals,Chinese Goral,Naemorhedus griseus,
2352,L-XHG15-AA17A-0022,IMAG0022,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/10/2015,16:28,2,1,,,Mammals,Chinese Goral,Naemorhedus griseus,
2353,L-XHG15-AA17A-0023,IMAG0023,AVI,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/10/2015,16:28,2,1,,,Mammals,Chinese Goral,Naemorhedus griseus,
2354,L-XHG15-AA17A-0024,IMAG0025,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/10/2015,23:41,2,1,1,,Mammals,Unknown Small Rodent,Unknown Small Rodent,
2355,L-XHG15-AA17A-0025,IMAG0024,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/10/2015,23:41,2,1,,,Mammals,Unknown Small Rodent,Unknown Small Rodent,
2356,L-XHG15-AA17A-0026,IMAG0026,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/10/2015,23:41,2,1,,,Mammals,Unknown Small Rodent,Unknown Small Rodent,
2357,L-XHG15-AA17A-0027,IMAG0027,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/11/2015,17:30,3,1,1,,Birds,Blue Whistling-Thrush,Myophonus caeruleus,
2358,L-XHG15-AA17A-0028,IMAG0029,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/11/2015,17:30,3,1,,,Birds,Blue Whistling-Thrush,Myophonus caeruleus,
2359,L-XHG15-AA17A-0029,IMAG0028,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/11/2015,17:30,3,1,,,Birds,Blue Whistling-Thrush,Myophonus caeruleus,
2360,L-XHG15-AA17A-0030,IMAG0030,AVI,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/11/2015,17:30,3,1,,,Birds,Blue Whistling-Thrush,Myophonus caeruleus,
2361,L-XHG15-AA17A-0031,IMAG0032,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/12/2015,6:54,4,1,1,,Mammals,Unknown Squirrel,Unknown Squirrel,
2362,L-XHG15-AA17A-0032,IMAG0031,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/12/2015,6:54,4,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
2363,L-XHG15-AA17A-0033,IMAG0033,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/12/2015,6:54,4,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
2364,L-XHG15-AA17A-0034,IMAG0034,AVI,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/12/2015,6:54,4,1,,,Mammals,Unknown Squirrel,Unknown Squirrel,
2365,L-XHG15-AA17A-0035,IMAG0036,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/15/2015,21:59,7,1,1,,Mammals,Unknown Small Rodent,Unknown Small Rodent,
2366,L-XHG15-AA17A-0036,IMAG0035,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/15/2015,21:59,7,1,,,Mammals,Unknown Small Rodent,Unknown Small Rodent,
2367,L-XHG15-AA17A-0037,IMAG0037,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/15/2015,21:59,7,1,,,Mammals,Unknown Small Rodent,Unknown Small Rodent,
2368,L-XHG15-AA17A-0038,IMAG0038,AVI,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/15/2015,22:00,7,1,,,Mammals,Unknown Small Rodent,Unknown Small Rodent,
2369,L-XHG15-AA17A-0039,IMAG0040,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/17/2015,3:25,9,1,1,,Mammals,Unknown Small Rodent,Unknown Small Rodent,
2370,L-XHG15-AA17A-0040,IMAG0039,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/17/2015,3:25,9,1,,,Mammals,Unknown Small Rodent,Unknown Small Rodent,
2371,L-XHG15-AA17A-0041,IMAG0041,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/17/2015,3:25,9,1,,,Mammals,Unknown Small Rodent,Unknown Small Rodent,
2372,L-XHG15-AA17A-0042,IMAG0042,AVI,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/17/2015,3:26,9,1,,,Mammals,Unknown Small Rodent,Unknown Small Rodent,
2373,L-XHG15-AA17A-0043,IMAG0044,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/17/2015,5:00,9,1,1,,Mammals,Hog Badger,Arctonyx collaris,
2374,L-XHG15-AA17A-0044,IMAG0043,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/17/2015,5:00,9,1,,,Mammals,Hog Badger,Arctonyx collaris,
2375,L-XHG15-AA17A-0045,IMAG0045,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/17/2015,5:00,9,1,,,Mammals,Hog Badger,Arctonyx collaris,
2376,L-XHG15-AA17A-0046,IMAG0046,AVI,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/17/2015,5:01,9,,,,No Animal,,,
2377,L-XHG15-AA17A-0047,IMAG0047,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/17/2015,6:16,9,1,,,Mammals,Hog Badger,Arctonyx collaris,
2378,L-XHG15-AA17A-0048,IMAG0049,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/17/2015,6:16,9,1,,,Mammals,Hog Badger,Arctonyx collaris,
2379,L-XHG15-AA17A-0049,IMAG0048,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/17/2015,6:16,9,1,,,Mammals,Hog Badger,Arctonyx collaris,
2380,L-XHG15-AA17A-0050,IMAG0050,AVI,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/17/2015,6:17,9,1,,,Mammals,Hog Badger,Arctonyx collaris,
2381,L-XHG15-AA17A-0051,IMAG0051,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/17/2015,9:24,9,1,1,,Mammals,Unknown Squirrel,Unknown Squirrel,
2382,L-XHG15-AA17A-0052,IMAG0053,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/17/2015,9:24,9,,,,No Animal,,,
2383,L-XHG15-AA17A-0053,IMAG0052,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/17/2015,9:24,9,,,,No Animal,,,
2384,L-XHG15-AA17A-0054,IMAG0054,AVI,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/17/2015,9:24,9,,,,No Animal,,,
2385,L-XHG15-AA17A-0055,IMAG0056,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/19/2015,9:26,11,,,,No Animal,,,
2386,L-XHG15-AA17A-0056,IMAG0055,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/19/2015,9:26,11,,,,No Animal,,,
2387,L-XHG15-AA17A-0057,IMAG0057,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/19/2015,9:26,11,,,,No Animal,,,
2388,L-XHG15-AA17A-0058,IMAG0058,AVI,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/19/2015,9:26,11,,,,No Animal,,,
2389,L-XHG15-AA17A-0059,IMAG0059,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/19/2015,13:55,11,1,1,,Birds,White-crowned Forktail,Enicurus leschenaulti,
2390,L-XHG15-AA17A-0060,IMAG0061,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/19/2015,13:55,11,1,,,Birds,White-crowned Forktail,Enicurus leschenaulti,
2391,L-XHG15-AA17A-0061,IMAG0060,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/19/2015,13:55,11,1,,,Birds,White-crowned Forktail,Enicurus leschenaulti,
2392,L-XHG15-AA17A-0062,IMAG0062,AVI,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/19/2015,13:56,11,1,,,Birds,White-crowned Forktail,Enicurus leschenaulti,
2393,L-XHG15-AA17A-0063,IMAG0063,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/19/2015,19:55,11,,,,No Animal,,,
2394,L-XHG15-AA17A-0064,IMAG0064,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/19/2015,19:55,11,1,1,似乎是仙鹟,Birds,Unknown Animal,Unknown Animal,
2395,L-XHG15-AA17A-0065,IMAG0065,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/19/2015,19:55,11,1,,,Birds,Unknown Animal,Unknown Animal,
2396,L-XHG15-AA17A-0066,IMAG0066,AVI,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/19/2015,19:56,11,1,,,Birds,Unknown Animal,Unknown Animal,
2397,L-XHG15-AA17A-0067,IMAG0068,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/22/2015,0:17,14,,,,No Animal,,,
2398,L-XHG15-AA17A-0068,IMAG0067,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/22/2015,0:17,14,,,,No Animal,,,
2399,L-XHG15-AA17A-0069,IMAG0069,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/22/2015,0:17,14,,,,No Animal,,,
2400,L-XHG15-AA17A-0070,IMAG0070,AVI,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/22/2015,0:18,14,1,1,,Mammals,Unknown Small Rodent,Unknown Small Rodent,
2401,L-XHG15-AA17A-0071,IMAG0071,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/22/2015,4:02,14,1,1,,Mammals,Unknown Small Rodent,Unknown Small Rodent,
2402,L-XHG15-AA17A-0072,IMAG0072,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/22/2015,4:02,14,,,,No Animal,,,
2403,L-XHG15-AA17A-0073,IMAG0073,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/22/2015,4:02,14,,,,No Animal,,,
2404,L-XHG15-AA17A-0074,IMAG0074,AVI,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/22/2015,4:03,14,,,,No Animal,,,
2405,L-XHG15-AA17A-0075,IMAG0075,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/24/2015,18:58,16,1,1,,Birds,Blue Whistling-Thrush,Myophonus caeruleus,
2406,L-XHG15-AA17A-0076,IMAG0076,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/24/2015,18:58,16,1,,,Birds,Blue Whistling-Thrush,Myophonus caeruleus,
2407,L-XHG15-AA17A-0077,IMAG0077,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/24/2015,18:58,16,1,,,Birds,Blue Whistling-Thrush,Myophonus caeruleus,
2408,L-XHG15-AA17A-0078,IMAG0078,AVI,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/24/2015,18:59,16,1,,,Birds,Blue Whistling-Thrush,Myophonus caeruleus,
2409,L-XHG15-AA17A-0079,IMAG0080,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/25/2015,4:18,17,1,1,,Mammals,Unknown Small Rodent,Unknown Small Rodent,
2410,L-XHG15-AA17A-0080,IMAG0079,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/25/2015,4:18,17,1,,,Mammals,Unknown Small Rodent,Unknown Small Rodent,
2411,L-XHG15-AA17A-0081,IMAG0081,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/25/2015,4:18,17,1,,,Mammals,Unknown Small Rodent,Unknown Small Rodent,
2412,L-XHG15-AA17A-0082,IMAG0082,AVI,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/25/2015,4:18,17,1,,,Mammals,Unknown Small Rodent,Unknown Small Rodent,
2413,L-XHG15-AA17A-0083,IMAG0083,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/25/2015,6:38,17,1,1,,Birds,Unknown Animal,Unknown Animal,
2414,L-XHG15-AA17A-0084,IMAG0084,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/25/2015,6:38,17,1,,,Birds,Unknown Animal,Unknown Animal,
2415,L-XHG15-AA17A-0085,IMAG0085,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/25/2015,6:38,17,1,,,Birds,Unknown Animal,Unknown Animal,
2416,L-XHG15-AA17A-0086,IMAG0086,AVI,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/25/2015,6:38,17,1,,,Birds,Unknown Animal,Unknown Animal,
2417,L-XHG15-AA17A-0087,IMAG0087,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/26/2015,10:57,18,1,1,,Mammals,Tufted Deer,Elaphodus cephalophus,
2418,L-XHG15-AA17A-0088,IMAG0089,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/26/2015,10:57,18,1,,,Mammals,Tufted Deer,Elaphodus cephalophus,
2419,L-XHG15-AA17A-0089,IMAG0088,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/26/2015,10:57,18,1,,,Mammals,Tufted Deer,Elaphodus cephalophus,
2420,L-XHG15-AA17A-0090,IMAG0090,AVI,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/26/2015,10:58,18,1,,,Mammals,Tufted Deer,Elaphodus cephalophus,
2421,L-XHG15-AA17A-0091,IMAG0092,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/26/2015,10:58,18,1,,,Mammals,Tufted Deer,Elaphodus cephalophus,
2422,L-XHG15-AA17A-0092,IMAG0091,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/26/2015,10:58,18,1,,,Mammals,Tufted Deer,Elaphodus cephalophus,
2423,L-XHG15-AA17A-0093,IMAG0093,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/26/2015,10:58,18,1,,,Mammals,Tufted Deer,Elaphodus cephalophus,
2424,L-XHG15-AA17A-0094,IMAG0094,AVI,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/26/2015,10:59,18,1,,,Mammals,Tufted Deer,Elaphodus cephalophus,
2425,L-XHG15-AA17A-0095,IMAG0096,JPG,L-XHG15-AA17A,XH02,L-XHG15-AA17A,5/27/2015,9:38,19,1,1,,Mammals,Unknown Squirrel,Unknown Squirrel,
